id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA
1504,-100,-105.0,30.0,4.5,1.0
1505,-100,-105.0,30.0,4.5,2.5
1506,-100,-105.0,30.0,4.5,4.0
1507,-100,-105.0,30.0,4.5,5.5
1508,-100,-105.0,30.0,4.5,7.0
1509,-100,-105.0,30.0,4.5,8.5
1510,-100,-105.0,30.0,4.5,10.0
1511,-100,-105.0,30.0,4.5,11.5
1512,-100,-105.0,30.0,4.5,13.0
1513,-100,-105.0,30.0,4.75,1.0
1514,-100,-105.0,30.0,4.75,2.5
1515,-100,-105.0,30.0,4.75,4.0
1516,-100,-105.0,30.0,4.75,5.5
1517,-100,-105.0,30.0,4.75,7.0
1518,-100,-105.0,30.0,4.75,8.5
1519,-100,-105.0,30.0,4.75,10.0
1520,-100,-105.0,30.0,4.75,11.5
1521,-100,-105.0,30.0,4.75,13.0
1522,-100,-105.0,30.0,5.0,1.0
1523,-100,-105.0,30.0,5.0,2.5
1524,-100,-105.0,30.0,5.0,4.0
1525,-100,-105.0,30.0,5.0,5.5
1526,-100,-105.0,30.0,5.0,7.0
1527,-100,-105.0,30.0,5.0,8.5
1528,-100,-105.0,30.0,5.0,10.0
1529,-100,-105.0,30.0,5.0,11.5
1530,-100,-105.0,30.0,5.0,13.0
1531,-100,-105.0,40.0,1.0,1.0
1532,-100,-105.0,40.0,1.0,2.5
1533,-100,-105.0,40.0,1.0,4.0
1534,-100,-105.0,40.0,1.0,5.5
1535,-100,-105.0,40.0,1.0,7.0
1536,-100,-105.0,40.0,1.0,8.5
1537,-100,-105.0,40.0,1.0,10.0
1538,-100,-105.0,40.0,1.0,11.5
1539,-100,-105.0,40.0,1.0,13.0
1540,-100,-105.0,40.0,1.25,1.0
1541,-100,-105.0,40.0,1.25,2.5
1542,-100,-105.0,40.0,1.25,4.0
1543,-100,-105.0,40.0,1.25,5.5
1544,-100,-105.0,40.0,1.25,7.0
1545,-100,-105.0,40.0,1.25,8.5
1546,-100,-105.0,40.0,1.25,10.0
1547,-100,-105.0,40.0,1.25,11.5
1548,-100,-105.0,40.0,1.25,13.0
1549,-100,-105.0,40.0,1.5,1.0
1550,-100,-105.0,40.0,1.5,2.5
1551,-100,-105.0,40.0,1.5,4.0
1552,-100,-105.0,40.0,1.5,5.5
1553,-100,-105.0,40.0,1.5,7.0
1554,-100,-105.0,40.0,1.5,8.5
1555,-100,-105.0,40.0,1.5,10.0
1556,-100,-105.0,40.0,1.5,11.5
1557,-100,-105.0,40.0,1.5,13.0
1558,-100,-105.0,40.0,1.75,1.0
1559,-100,-105.0,40.0,1.75,2.5
1560,-100,-105.0,40.0,1.75,4.0
1561,-100,-105.0,40.0,1.75,5.5
1562,-100,-105.0,40.0,1.75,7.0
1563,-100,-105.0,40.0,1.75,8.5
1564,-100,-105.0,40.0,1.75,10.0
1565,-100,-105.0,40.0,1.75,11.5
1566,-100,-105.0,40.0,1.75,13.0
1567,-100,-105.0,40.0,2.0,1.0
1568,-100,-105.0,40.0,2.0,2.5
1569,-100,-105.0,40.0,2.0,4.0
1570,-100,-105.0,40.0,2.0,5.5
1571,-100,-105.0,40.0,2.0,7.0
1572,-100,-105.0,40.0,2.0,8.5
1573,-100,-105.0,40.0,2.0,10.0
1574,-100,-105.0,40.0,2.0,11.5
1575,-100,-105.0,40.0,2.0,13.0
1576,-100,-105.0,40.0,2.25,1.0
1577,-100,-105.0,40.0,2.25,2.5
1578,-100,-105.0,40.0,2.25,4.0
1579,-100,-105.0,40.0,2.25,5.5
1580,-100,-105.0,40.0,2.25,7.0
1581,-100,-105.0,40.0,2.25,8.5
1582,-100,-105.0,40.0,2.25,10.0
1583,-100,-105.0,40.0,2.25,11.5
1584,-100,-105.0,40.0,2.25,13.0
1585,-100,-105.0,40.0,2.5,1.0
1586,-100,-105.0,40.0,2.5,2.5
1587,-100,-105.0,40.0,2.5,4.0
1588,-100,-105.0,40.0,2.5,5.5
1589,-100,-105.0,40.0,2.5,7.0
1590,-100,-105.0,40.0,2.5,8.5
1591,-100,-105.0,40.0,2.5,10.0
1592,-100,-105.0,40.0,2.5,11.5
1593,-100,-105.0,40.0,2.5,13.0
1594,-100,-105.0,40.0,2.75,1.0
1595,-100,-105.0,40.0,2.75,2.5
1596,-100,-105.0,40.0,2.75,4.0
1597,-100,-105.0,40.0,2.75,5.5
1598,-100,-105.0,40.0,2.75,7.0
1599,-100,-105.0,40.0,2.75,8.5
1600,-100,-105.0,40.0,2.75,10.0
1601,-100,-105.0,40.0,2.75,11.5
1602,-100,-105.0,40.0,2.75,13.0
1603,-100,-105.0,40.0,3.0,1.0
1604,-100,-105.0,40.0,3.0,2.5
1605,-100,-105.0,40.0,3.0,4.0
1606,-100,-105.0,40.0,3.0,5.5
1607,-100,-105.0,40.0,3.0,7.0
1608,-100,-105.0,40.0,3.0,8.5
1609,-100,-105.0,40.0,3.0,10.0
1610,-100,-105.0,40.0,3.0,11.5
1611,-100,-105.0,40.0,3.0,13.0
1612,-100,-105.0,40.0,3.25,1.0
1613,-100,-105.0,40.0,3.25,2.5
1614,-100,-105.0,40.0,3.25,4.0
1615,-100,-105.0,40.0,3.25,5.5
1616,-100,-105.0,40.0,3.25,7.0
1617,-100,-105.0,40.0,3.25,8.5
1618,-100,-105.0,40.0,3.25,10.0
1619,-100,-105.0,40.0,3.25,11.5
1620,-100,-105.0,40.0,3.25,13.0
1621,-100,-105.0,40.0,3.5,1.0
1622,-100,-105.0,40.0,3.5,2.5
1623,-100,-105.0,40.0,3.5,4.0
1624,-100,-105.0,40.0,3.5,5.5
1625,-100,-105.0,40.0,3.5,7.0
1626,-100,-105.0,40.0,3.5,8.5
1627,-100,-105.0,40.0,3.5,10.0
1628,-100,-105.0,40.0,3.5,11.5
1629,-100,-105.0,40.0,3.5,13.0
1630,-100,-105.0,40.0,3.75,1.0
1631,-100,-105.0,40.0,3.75,2.5
1632,-100,-105.0,40.0,3.75,4.0
1633,-100,-105.0,40.0,3.75,5.5
1634,-100,-105.0,40.0,3.75,7.0
1635,-100,-105.0,40.0,3.75,8.5
1636,-100,-105.0,40.0,3.75,10.0
1637,-100,-105.0,40.0,3.75,11.5
1638,-100,-105.0,40.0,3.75,13.0
1639,-100,-105.0,40.0,4.0,1.0
1640,-100,-105.0,40.0,4.0,2.5
1641,-100,-105.0,40.0,4.0,4.0
1642,-100,-105.0,40.0,4.0,5.5
1643,-100,-105.0,40.0,4.0,7.0
1644,-100,-105.0,40.0,4.0,8.5
1645,-100,-105.0,40.0,4.0,10.0
1646,-100,-105.0,40.0,4.0,11.5
1647,-100,-105.0,40.0,4.0,13.0
1648,-100,-105.0,40.0,4.25,1.0
1649,-100,-105.0,40.0,4.25,2.5
1650,-100,-105.0,40.0,4.25,4.0
1651,-100,-105.0,40.0,4.25,5.5
1652,-100,-105.0,40.0,4.25,7.0
1653,-100,-105.0,40.0,4.25,8.5
1654,-100,-105.0,40.0,4.25,10.0
1655,-100,-105.0,40.0,4.25,11.5
1656,-100,-105.0,40.0,4.25,13.0
1657,-100,-105.0,40.0,4.5,1.0
1658,-100,-105.0,40.0,4.5,2.5
1659,-100,-105.0,40.0,4.5,4.0
1660,-100,-105.0,40.0,4.5,5.5
1661,-100,-105.0,40.0,4.5,7.0
1662,-100,-105.0,40.0,4.5,8.5
1663,-100,-105.0,40.0,4.5,10.0
1664,-100,-105.0,40.0,4.5,11.5
1665,-100,-105.0,40.0,4.5,13.0
1666,-100,-105.0,40.0,4.75,1.0
1667,-100,-105.0,40.0,4.75,2.5
1668,-100,-105.0,40.0,4.75,4.0
1669,-100,-105.0,40.0,4.75,5.5
1670,-100,-105.0,40.0,4.75,7.0
1671,-100,-105.0,40.0,4.75,8.5
1672,-100,-105.0,40.0,4.75,10.0
1673,-100,-105.0,40.0,4.75,11.5
1674,-100,-105.0,40.0,4.75,13.0
1675,-100,-105.0,40.0,5.0,1.0
1676,-100,-105.0,40.0,5.0,2.5
1677,-100,-105.0,40.0,5.0,4.0
1678,-100,-105.0,40.0,5.0,5.5
1679,-100,-105.0,40.0,5.0,7.0
1680,-100,-105.0,40.0,5.0,8.5
1681,-100,-105.0,40.0,5.0,10.0
1682,-100,-105.0,40.0,5.0,11.5
1683,-100,-105.0,40.0,5.0,13.0
1684,-100,-105.0,50.0,1.0,1.0
1685,-100,-105.0,50.0,1.0,2.5
1686,-100,-105.0,50.0,1.0,4.0
1687,-100,-105.0,50.0,1.0,5.5
1688,-100,-105.0,50.0,1.0,7.0
1689,-100,-105.0,50.0,1.0,8.5
1690,-100,-105.0,50.0,1.0,10.0
1691,-100,-105.0,50.0,1.0,11.5
1692,-100,-105.0,50.0,1.0,13.0
1693,-100,-105.0,50.0,1.25,1.0
1694,-100,-105.0,50.0,1.25,2.5
1695,-100,-105.0,50.0,1.25,4.0
1696,-100,-105.0,50.0,1.25,5.5
1697,-100,-105.0,50.0,1.25,7.0
1698,-100,-105.0,50.0,1.25,8.5
1699,-100,-105.0,50.0,1.25,10.0
1700,-100,-105.0,50.0,1.25,11.5
1701,-100,-105.0,50.0,1.25,13.0
1702,-100,-105.0,50.0,1.5,1.0
1703,-100,-105.0,50.0,1.5,2.5
1704,-100,-105.0,50.0,1.5,4.0
1705,-100,-105.0,50.0,1.5,5.5
1706,-100,-105.0,50.0,1.5,7.0
1707,-100,-105.0,50.0,1.5,8.5
1708,-100,-105.0,50.0,1.5,10.0
1709,-100,-105.0,50.0,1.5,11.5
1710,-100,-105.0,50.0,1.5,13.0
1711,-100,-105.0,50.0,1.75,1.0
1712,-100,-105.0,50.0,1.75,2.5
1713,-100,-105.0,50.0,1.75,4.0
1714,-100,-105.0,50.0,1.75,5.5
1715,-100,-105.0,50.0,1.75,7.0
1716,-100,-105.0,50.0,1.75,8.5
1717,-100,-105.0,50.0,1.75,10.0
1718,-100,-105.0,50.0,1.75,11.5
1719,-100,-105.0,50.0,1.75,13.0
1720,-100,-105.0,50.0,2.0,1.0
1721,-100,-105.0,50.0,2.0,2.5
1722,-100,-105.0,50.0,2.0,4.0
1723,-100,-105.0,50.0,2.0,5.5
1724,-100,-105.0,50.0,2.0,7.0
1725,-100,-105.0,50.0,2.0,8.5
1726,-100,-105.0,50.0,2.0,10.0
1727,-100,-105.0,50.0,2.0,11.5
1728,-100,-105.0,50.0,2.0,13.0
1729,-100,-105.0,50.0,2.25,1.0
1730,-100,-105.0,50.0,2.25,2.5
1731,-100,-105.0,50.0,2.25,4.0
1732,-100,-105.0,50.0,2.25,5.5
1733,-100,-105.0,50.0,2.25,7.0
1734,-100,-105.0,50.0,2.25,8.5
1735,-100,-105.0,50.0,2.25,10.0
1736,-100,-105.0,50.0,2.25,11.5
1737,-100,-105.0,50.0,2.25,13.0
1738,-100,-105.0,50.0,2.5,1.0
1739,-100,-105.0,50.0,2.5,2.5
1740,-100,-105.0,50.0,2.5,4.0
1741,-100,-105.0,50.0,2.5,5.5
1742,-100,-105.0,50.0,2.5,7.0
1743,-100,-105.0,50.0,2.5,8.5
1744,-100,-105.0,50.0,2.5,10.0
1745,-100,-105.0,50.0,2.5,11.5
1746,-100,-105.0,50.0,2.5,13.0
1747,-100,-105.0,50.0,2.75,1.0
1748,-100,-105.0,50.0,2.75,2.5
1749,-100,-105.0,50.0,2.75,4.0
1750,-100,-105.0,50.0,2.75,5.5
1751,-100,-105.0,50.0,2.75,7.0
1752,-100,-105.0,50.0,2.75,8.5
1753,-100,-105.0,50.0,2.75,10.0
1754,-100,-105.0,50.0,2.75,11.5
1755,-100,-105.0,50.0,2.75,13.0
1756,-100,-105.0,50.0,3.0,1.0
1757,-100,-105.0,50.0,3.0,2.5
1758,-100,-105.0,50.0,3.0,4.0
1759,-100,-105.0,50.0,3.0,5.5
1760,-100,-105.0,50.0,3.0,7.0
1761,-100,-105.0,50.0,3.0,8.5
1762,-100,-105.0,50.0,3.0,10.0
1763,-100,-105.0,50.0,3.0,11.5
1764,-100,-105.0,50.0,3.0,13.0
1765,-100,-105.0,50.0,3.25,1.0
1766,-100,-105.0,50.0,3.25,2.5
1767,-100,-105.0,50.0,3.25,4.0
1768,-100,-105.0,50.0,3.25,5.5
1769,-100,-105.0,50.0,3.25,7.0
1770,-100,-105.0,50.0,3.25,8.5
1771,-100,-105.0,50.0,3.25,10.0
1772,-100,-105.0,50.0,3.25,11.5
1773,-100,-105.0,50.0,3.25,13.0
1774,-100,-105.0,50.0,3.5,1.0
1775,-100,-105.0,50.0,3.5,2.5
1776,-100,-105.0,50.0,3.5,4.0
1777,-100,-105.0,50.0,3.5,5.5
1778,-100,-105.0,50.0,3.5,7.0
1779,-100,-105.0,50.0,3.5,8.5
1780,-100,-105.0,50.0,3.5,10.0
1781,-100,-105.0,50.0,3.5,11.5
1782,-100,-105.0,50.0,3.5,13.0
1783,-100,-105.0,50.0,3.75,1.0
1784,-100,-105.0,50.0,3.75,2.5
1785,-100,-105.0,50.0,3.75,4.0
1786,-100,-105.0,50.0,3.75,5.5
1787,-100,-105.0,50.0,3.75,7.0
1788,-100,-105.0,50.0,3.75,8.5
1789,-100,-105.0,50.0,3.75,10.0
1790,-100,-105.0,50.0,3.75,11.5
1791,-100,-105.0,50.0,3.75,13.0
1792,-100,-105.0,50.0,4.0,1.0
1793,-100,-105.0,50.0,4.0,2.5
1794,-100,-105.0,50.0,4.0,4.0
1795,-100,-105.0,50.0,4.0,5.5
1796,-100,-105.0,50.0,4.0,7.0
1797,-100,-105.0,50.0,4.0,8.5
1798,-100,-105.0,50.0,4.0,10.0
1799,-100,-105.0,50.0,4.0,11.5
1800,-100,-105.0,50.0,4.0,13.0
1801,-100,-105.0,50.0,4.25,1.0
1802,-100,-105.0,50.0,4.25,2.5
1803,-100,-105.0,50.0,4.25,4.0
1804,-100,-105.0,50.0,4.25,5.5
1805,-100,-105.0,50.0,4.25,7.0
1806,-100,-105.0,50.0,4.25,8.5
1807,-100,-105.0,50.0,4.25,10.0
1808,-100,-105.0,50.0,4.25,11.5
1809,-100,-105.0,50.0,4.25,13.0
1810,-100,-105.0,50.0,4.5,1.0
1811,-100,-105.0,50.0,4.5,2.5
1812,-100,-105.0,50.0,4.5,4.0
1813,-100,-105.0,50.0,4.5,5.5
1814,-100,-105.0,50.0,4.5,7.0
1815,-100,-105.0,50.0,4.5,8.5
1816,-100,-105.0,50.0,4.5,10.0
1817,-100,-105.0,50.0,4.5,11.5
1818,-100,-105.0,50.0,4.5,13.0
1819,-100,-105.0,50.0,4.75,1.0
1820,-100,-105.0,50.0,4.75,2.5
1821,-100,-105.0,50.0,4.75,4.0
1822,-100,-105.0,50.0,4.75,5.5
1823,-100,-105.0,50.0,4.75,7.0
1824,-100,-105.0,50.0,4.75,8.5
1825,-100,-105.0,50.0,4.75,10.0
1826,-100,-105.0,50.0,4.75,11.5
1827,-100,-105.0,50.0,4.75,13.0
1828,-100,-105.0,50.0,5.0,1.0
1829,-100,-105.0,50.0,5.0,2.5
1830,-100,-105.0,50.0,5.0,4.0
1831,-100,-105.0,50.0,5.0,5.5
1832,-100,-105.0,50.0,5.0,7.0
1833,-100,-105.0,50.0,5.0,8.5
1834,-100,-105.0,50.0,5.0,10.0
1835,-100,-105.0,50.0,5.0,11.5
1836,-100,-105.0,50.0,5.0,13.0
1837,-100,-100.0,30.0,1.0,1.0
1838,-100,-100.0,30.0,1.0,2.5
1839,-100,-100.0,30.0,1.0,4.0
1840,-100,-100.0,30.0,1.0,5.5
1841,-100,-100.0,30.0,1.0,7.0
1842,-100,-100.0,30.0,1.0,8.5
1843,-100,-100.0,30.0,1.0,10.0
1844,-100,-100.0,30.0,1.0,11.5
1845,-100,-100.0,30.0,1.0,13.0
1846,-100,-100.0,30.0,1.25,1.0
1847,-100,-100.0,30.0,1.25,2.5
1848,-100,-100.0,30.0,1.25,4.0
1849,-100,-100.0,30.0,1.25,5.5
1850,-100,-100.0,30.0,1.25,7.0
1851,-100,-100.0,30.0,1.25,8.5
1852,-100,-100.0,30.0,1.25,10.0
1853,-100,-100.0,30.0,1.25,11.5
1854,-100,-100.0,30.0,1.25,13.0
1855,-100,-100.0,30.0,1.5,1.0
1856,-100,-100.0,30.0,1.5,2.5
1857,-100,-100.0,30.0,1.5,4.0
1858,-100,-100.0,30.0,1.5,5.5
1859,-100,-100.0,30.0,1.5,7.0
1860,-100,-100.0,30.0,1.5,8.5
1861,-100,-100.0,30.0,1.5,10.0
1862,-100,-100.0,30.0,1.5,11.5
1863,-100,-100.0,30.0,1.5,13.0
1864,-100,-100.0,30.0,1.75,1.0
1865,-100,-100.0,30.0,1.75,2.5
1866,-100,-100.0,30.0,1.75,4.0
1867,-100,-100.0,30.0,1.75,5.5
1868,-100,-100.0,30.0,1.75,7.0
1869,-100,-100.0,30.0,1.75,8.5
1870,-100,-100.0,30.0,1.75,10.0
1871,-100,-100.0,30.0,1.75,11.5
1872,-100,-100.0,30.0,1.75,13.0
1873,-100,-100.0,30.0,2.0,1.0
1874,-100,-100.0,30.0,2.0,2.5
1875,-100,-100.0,30.0,2.0,4.0
1876,-100,-100.0,30.0,2.0,5.5
1877,-100,-100.0,30.0,2.0,7.0
1878,-100,-100.0,30.0,2.0,8.5
1879,-100,-100.0,30.0,2.0,10.0
1880,-100,-100.0,30.0,2.0,11.5
1881,-100,-100.0,30.0,2.0,13.0
1882,-100,-100.0,30.0,2.25,1.0
1883,-100,-100.0,30.0,2.25,2.5
1884,-100,-100.0,30.0,2.25,4.0
1885,-100,-100.0,30.0,2.25,5.5
1886,-100,-100.0,30.0,2.25,7.0
1887,-100,-100.0,30.0,2.25,8.5
1888,-100,-100.0,30.0,2.25,10.0
1889,-100,-100.0,30.0,2.25,11.5
1890,-100,-100.0,30.0,2.25,13.0
1891,-100,-100.0,30.0,2.5,1.0
1892,-100,-100.0,30.0,2.5,2.5
1893,-100,-100.0,30.0,2.5,4.0
1894,-100,-100.0,30.0,2.5,5.5
1895,-100,-100.0,30.0,2.5,7.0
1896,-100,-100.0,30.0,2.5,8.5
1897,-100,-100.0,30.0,2.5,10.0
1898,-100,-100.0,30.0,2.5,11.5
1899,-100,-100.0,30.0,2.5,13.0
1900,-100,-100.0,30.0,2.75,1.0
1901,-100,-100.0,30.0,2.75,2.5
1902,-100,-100.0,30.0,2.75,4.0
1903,-100,-100.0,30.0,2.75,5.5
1904,-100,-100.0,30.0,2.75,7.0
1905,-100,-100.0,30.0,2.75,8.5
1906,-100,-100.0,30.0,2.75,10.0
1907,-100,-100.0,30.0,2.75,11.5
1908,-100,-100.0,30.0,2.75,13.0
1909,-100,-100.0,30.0,3.0,1.0
1910,-100,-100.0,30.0,3.0,2.5
1911,-100,-100.0,30.0,3.0,4.0
1912,-100,-100.0,30.0,3.0,5.5
1913,-100,-100.0,30.0,3.0,7.0
1914,-100,-100.0,30.0,3.0,8.5
1915,-100,-100.0,30.0,3.0,10.0
1916,-100,-100.0,30.0,3.0,11.5
1917,-100,-100.0,30.0,3.0,13.0
1918,-100,-100.0,30.0,3.25,1.0
1919,-100,-100.0,30.0,3.25,2.5
1920,-100,-100.0,30.0,3.25,4.0
1921,-100,-100.0,30.0,3.25,5.5
1922,-100,-100.0,30.0,3.25,7.0
1923,-100,-100.0,30.0,3.25,8.5
1924,-100,-100.0,30.0,3.25,10.0
1925,-100,-100.0,30.0,3.25,11.5
1926,-100,-100.0,30.0,3.25,13.0
1927,-100,-100.0,30.0,3.5,1.0
1928,-100,-100.0,30.0,3.5,2.5
1929,-100,-100.0,30.0,3.5,4.0
1930,-100,-100.0,30.0,3.5,5.5
1931,-100,-100.0,30.0,3.5,7.0
1932,-100,-100.0,30.0,3.5,8.5
1933,-100,-100.0,30.0,3.5,10.0
1934,-100,-100.0,30.0,3.5,11.5
1935,-100,-100.0,30.0,3.5,13.0
1936,-100,-100.0,30.0,3.75,1.0
1937,-100,-100.0,30.0,3.75,2.5
1938,-100,-100.0,30.0,3.75,4.0
1939,-100,-100.0,30.0,3.75,5.5
1940,-100,-100.0,30.0,3.75,7.0
1941,-100,-100.0,30.0,3.75,8.5
1942,-100,-100.0,30.0,3.75,10.0
1943,-100,-100.0,30.0,3.75,11.5
1944,-100,-100.0,30.0,3.75,13.0
1945,-100,-100.0,30.0,4.0,1.0
1946,-100,-100.0,30.0,4.0,2.5
1947,-100,-100.0,30.0,4.0,4.0
1948,-100,-100.0,30.0,4.0,5.5
1949,-100,-100.0,30.0,4.0,7.0
1950,-100,-100.0,30.0,4.0,8.5
1951,-100,-100.0,30.0,4.0,10.0
1952,-100,-100.0,30.0,4.0,11.5
1953,-100,-100.0,30.0,4.0,13.0
1954,-100,-100.0,30.0,4.25,1.0
1955,-100,-100.0,30.0,4.25,2.5
1956,-100,-100.0,30.0,4.25,4.0
1957,-100,-100.0,30.0,4.25,5.5
1958,-100,-100.0,30.0,4.25,7.0
1959,-100,-100.0,30.0,4.25,8.5
1960,-100,-100.0,30.0,4.25,10.0
1961,-100,-100.0,30.0,4.25,11.5
1962,-100,-100.0,30.0,4.25,13.0
1963,-100,-100.0,30.0,4.5,1.0
1964,-100,-100.0,30.0,4.5,2.5
1965,-100,-100.0,30.0,4.5,4.0
1966,-100,-100.0,30.0,4.5,5.5
1967,-100,-100.0,30.0,4.5,7.0
1968,-100,-100.0,30.0,4.5,8.5
1969,-100,-100.0,30.0,4.5,10.0
1970,-100,-100.0,30.0,4.5,11.5
1971,-100,-100.0,30.0,4.5,13.0
1972,-100,-100.0,30.0,4.75,1.0
1973,-100,-100.0,30.0,4.75,2.5
1974,-100,-100.0,30.0,4.75,4.0
1975,-100,-100.0,30.0,4.75,5.5
1976,-100,-100.0,30.0,4.75,7.0
1977,-100,-100.0,30.0,4.75,8.5
1978,-100,-100.0,30.0,4.75,10.0
1979,-100,-100.0,30.0,4.75,11.5
1980,-100,-100.0,30.0,4.75,13.0
1981,-100,-100.0,30.0,5.0,1.0
1982,-100,-100.0,30.0,5.0,2.5
1983,-100,-100.0,30.0,5.0,4.0
1984,-100,-100.0,30.0,5.0,5.5
1985,-100,-100.0,30.0,5.0,7.0
1986,-100,-100.0,30.0,5.0,8.5
1987,-100,-100.0,30.0,5.0,10.0
1988,-100,-100.0,30.0,5.0,11.5
1989,-100,-100.0,30.0,5.0,13.0
1990,-100,-100.0,40.0,1.0,1.0
1991,-100,-100.0,40.0,1.0,2.5
1992,-100,-100.0,40.0,1.0,4.0
1993,-100,-100.0,40.0,1.0,5.5
1994,-100,-100.0,40.0,1.0,7.0
1995,-100,-100.0,40.0,1.0,8.5
1996,-100,-100.0,40.0,1.0,10.0
1997,-100,-100.0,40.0,1.0,11.5
1998,-100,-100.0,40.0,1.0,13.0
1999,-100,-100.0,40.0,1.25,1.0
2000,-100,-100.0,40.0,1.25,2.5
2001,-100,-100.0,40.0,1.25,4.0
2002,-100,-100.0,40.0,1.25,5.5
2003,-100,-100.0,40.0,1.25,7.0
2004,-100,-100.0,40.0,1.25,8.5
2005,-100,-100.0,40.0,1.25,10.0
2006,-100,-100.0,40.0,1.25,11.5
2007,-100,-100.0,40.0,1.25,13.0
2008,-100,-100.0,40.0,1.5,1.0
2009,-100,-100.0,40.0,1.5,2.5
2010,-100,-100.0,40.0,1.5,4.0
2011,-100,-100.0,40.0,1.5,5.5
2012,-100,-100.0,40.0,1.5,7.0
2013,-100,-100.0,40.0,1.5,8.5
2014,-100,-100.0,40.0,1.5,10.0
2015,-100,-100.0,40.0,1.5,11.5
2016,-100,-100.0,40.0,1.5,13.0
2017,-100,-100.0,40.0,1.75,1.0
2018,-100,-100.0,40.0,1.75,2.5
2019,-100,-100.0,40.0,1.75,4.0
2020,-100,-100.0,40.0,1.75,5.5
2021,-100,-100.0,40.0,1.75,7.0
2022,-100,-100.0,40.0,1.75,8.5
2023,-100,-100.0,40.0,1.75,10.0
2024,-100,-100.0,40.0,1.75,11.5
2025,-100,-100.0,40.0,1.75,13.0
2026,-100,-100.0,40.0,2.0,1.0
2027,-100,-100.0,40.0,2.0,2.5
2028,-100,-100.0,40.0,2.0,4.0
2029,-100,-100.0,40.0,2.0,5.5
2030,-100,-100.0,40.0,2.0,7.0
2031,-100,-100.0,40.0,2.0,8.5
2032,-100,-100.0,40.0,2.0,10.0
2033,-100,-100.0,40.0,2.0,11.5
2034,-100,-100.0,40.0,2.0,13.0
2035,-100,-100.0,40.0,2.25,1.0
2036,-100,-100.0,40.0,2.25,2.5
2037,-100,-100.0,40.0,2.25,4.0
2038,-100,-100.0,40.0,2.25,5.5
2039,-100,-100.0,40.0,2.25,7.0
2040,-100,-100.0,40.0,2.25,8.5
2041,-100,-100.0,40.0,2.25,10.0
2042,-100,-100.0,40.0,2.25,11.5
2043,-100,-100.0,40.0,2.25,13.0
2044,-100,-100.0,40.0,2.5,1.0
2045,-100,-100.0,40.0,2.5,2.5
2046,-100,-100.0,40.0,2.5,4.0
2047,-100,-100.0,40.0,2.5,5.5
2048,-100,-100.0,40.0,2.5,7.0
2049,-100,-100.0,40.0,2.5,8.5
2050,-100,-100.0,40.0,2.5,10.0
2051,-100,-100.0,40.0,2.5,11.5
2052,-100,-100.0,40.0,2.5,13.0
2053,-100,-100.0,40.0,2.75,1.0
2054,-100,-100.0,40.0,2.75,2.5
2055,-100,-100.0,40.0,2.75,4.0
2056,-100,-100.0,40.0,2.75,5.5
2057,-100,-100.0,40.0,2.75,7.0
2058,-100,-100.0,40.0,2.75,8.5
2059,-100,-100.0,40.0,2.75,10.0
2060,-100,-100.0,40.0,2.75,11.5
2061,-100,-100.0,40.0,2.75,13.0
2062,-100,-100.0,40.0,3.0,1.0
2063,-100,-100.0,40.0,3.0,2.5
2064,-100,-100.0,40.0,3.0,4.0
2065,-100,-100.0,40.0,3.0,5.5
2066,-100,-100.0,40.0,3.0,7.0
2067,-100,-100.0,40.0,3.0,8.5
2068,-100,-100.0,40.0,3.0,10.0
2069,-100,-100.0,40.0,3.0,11.5
2070,-100,-100.0,40.0,3.0,13.0
2071,-100,-100.0,40.0,3.25,1.0
2072,-100,-100.0,40.0,3.25,2.5
2073,-100,-100.0,40.0,3.25,4.0
2074,-100,-100.0,40.0,3.25,5.5
2075,-100,-100.0,40.0,3.25,7.0
2076,-100,-100.0,40.0,3.25,8.5
2077,-100,-100.0,40.0,3.25,10.0
2078,-100,-100.0,40.0,3.25,11.5
2079,-100,-100.0,40.0,3.25,13.0
2080,-100,-100.0,40.0,3.5,1.0
2081,-100,-100.0,40.0,3.5,2.5
2082,-100,-100.0,40.0,3.5,4.0
2083,-100,-100.0,40.0,3.5,5.5
2084,-100,-100.0,40.0,3.5,7.0
2085,-100,-100.0,40.0,3.5,8.5
2086,-100,-100.0,40.0,3.5,10.0
2087,-100,-100.0,40.0,3.5,11.5
2088,-100,-100.0,40.0,3.5,13.0
2089,-100,-100.0,40.0,3.75,1.0
2090,-100,-100.0,40.0,3.75,2.5
2091,-100,-100.0,40.0,3.75,4.0
2092,-100,-100.0,40.0,3.75,5.5
2093,-100,-100.0,40.0,3.75,7.0
2094,-100,-100.0,40.0,3.75,8.5
2095,-100,-100.0,40.0,3.75,10.0
2096,-100,-100.0,40.0,3.75,11.5
2097,-100,-100.0,40.0,3.75,13.0
2098,-100,-100.0,40.0,4.0,1.0
2099,-100,-100.0,40.0,4.0,2.5
2100,-100,-100.0,40.0,4.0,4.0
2101,-100,-100.0,40.0,4.0,5.5
2102,-100,-100.0,40.0,4.0,7.0
2103,-100,-100.0,40.0,4.0,8.5
2104,-100,-100.0,40.0,4.0,10.0
2105,-100,-100.0,40.0,4.0,11.5
2106,-100,-100.0,40.0,4.0,13.0
2107,-100,-100.0,40.0,4.25,1.0
2108,-100,-100.0,40.0,4.25,2.5
